ablation,catalog_family,source_anchor,regime,split,seed,episodes,success,success_probability,utility,mechanism_recall,rare_mechanism_recall,coverage_false_negative,tail_mechanism_failure,unsafe_deployment_failure,redundancy_rate,selection_cost,annotation_burden,label_noise_risk,schema_mismatch_rate,provenance_risk,calibration_ece,audit_risk_score,regret_to_full
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,long_horizon_gap,heldout_combined_catalog_gap,8,6,0.666667,0.604224,0.735272,0.652063,0.5213,0.042037,0.067699,0.029,0.114599,0.178559,0.116604,0.043114,0.047349,0.06205,0.035126,0.107311,0.0
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,long_horizon_gap,heldout_combined_catalog_gap,9,6,0.666667,0.611172,0.738376,0.650039,0.538073,0.033354,0.061712,0.028539,0.116675,0.178559,0.116604,0.042199,0.047115,0.058295,0.033692,0.093908,0.175471
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,embodiment_schema_gap,heldout_combined_catalog_gap,0,6,0.5,0.607154,0.564694,0.638277,0.533651,0.048079,0.066086,0.041837,0.117093,0.178559,0.118109,0.052079,0.059108,0.057091,0.034746,0.118562,0.176968
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,embodiment_schema_gap,heldout_combined_catalog_gap,1,6,0.333333,0.609145,0.399134,0.635982,0.529727,0.038724,0.067653,0.041059,0.116854,0.178559,0.118109,0.049047,0.05479,0.060561,0.031421,0.109993,0.600866
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,embodiment_schema_gap,heldout_combined_catalog_gap,2,6,0.666667,0.611475,0.730778,0.639765,0.516186,0.041577,0.072814,0.037436,0.117506,0.178559,0.118109,0.052346,0.058745,0.06071,0.037361,0.114906,0.0
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,embodiment_schema_gap,heldout_combined_catalog_gap,3,6,0.666667,0.612311,0.73284,0.649136,0.538585,0.048101,0.068039,0.043989,0.111708,0.178559,0.118109,0.052516,0.058115,0.058675,0.033884,0.121125,0.013925
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,embodiment_schema_gap,heldout_combined_catalog_gap,4,6,0.166667,0.627022,0.23628,0.644241,0.538544,0.028874,0.064464,0.034483,0.11575,0.178559,0.118109,0.055246,0.057636,0.065608,0.034583,0.094464,0.509418
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,embodiment_schema_gap,heldout_combined_catalog_gap,5,6,0.833333,0.612451,0.900099,0.63018,0.51575,0.030461,0.062476,0.038519,0.10739,0.178559,0.118109,0.049521,0.057346,0.061325,0.03569,0.096577,0.0
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,embodiment_schema_gap,heldout_combined_catalog_gap,6,6,0.5,0.604927,0.567976,0.648862,0.537979,0.039305,0.067059,0.04072,0.116403,0.178559,0.118109,0.048877,0.054979,0.059338,0.035383,0.109959,0.178405
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,embodiment_schema_gap,heldout_combined_catalog_gap,7,6,0.666667,0.611748,0.733468,0.648235,0.522638,0.032898,0.071596,0.039389,0.116584,0.178559,0.118109,0.052713,0.062206,0.059746,0.033611,0.10629,0.177581
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,embodiment_schema_gap,heldout_combined_catalog_gap,8,6,0.166667,0.611083,0.235844,0.646152,0.54666,0.039002,0.061725,0.039737,0.114353,0.178559,0.118109,0.048815,0.057101,0.055989,0.034251,0.105164,0.511162
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,embodiment_schema_gap,heldout_combined_catalog_gap,9,6,0.5,0.609155,0.566607,0.642008,0.537949,0.04397,0.065867,0.036352,0.117419,0.178559,0.118109,0.053794,0.056906,0.059618,0.032376,0.111546,0.0137
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,provenance_label_gap,heldout_combined_catalog_gap,0,6,0.166667,0.605842,0.230241,0.6326,0.525498,0.043202,0.062138,0.04539,0.111975,0.178559,0.125842,0.072199,0.047839,0.068122,0.037251,0.1125,0.514507
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,provenance_label_gap,heldout_combined_catalog_gap,1,6,0.5,0.606965,0.562091,0.633363,0.532252,0.042459,0.075365,0.042758,0.112008,0.178559,0.125842,0.082207,0.048069,0.066671,0.038719,0.120362,0.183138
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,provenance_label_gap,heldout_combined_catalog_gap,2,6,0.833333,0.594707,0.895193,0.624698,0.53467,0.046284,0.067174,0.043028,0.11561,0.178559,0.125842,0.074067,0.051547,0.065713,0.034742,0.118178,0.0
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,provenance_label_gap,heldout_combined_catalog_gap,3,6,0.5,0.599095,0.562285,0.639559,0.525877,0.043983,0.071307,0.045657,0.117398,0.178559,0.125842,0.076732,0.052186,0.068771,0.030647,0.120291,0.348855
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,provenance_label_gap,heldout_combined_catalog_gap,4,6,0.666667,0.605003,0.727154,0.637807,0.528472,0.049325,0.076998,0.045748,0.113762,0.178559,0.125842,0.079201,0.05717,0.066954,0.036212,0.129948,0.183572
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,provenance_label_gap,heldout_combined_catalog_gap,5,6,0.666667,0.613457,0.72946,0.645014,0.520743,0.043342,0.072979,0.045393,0.118199,0.178559,0.125842,0.073502,0.047451,0.068629,0.036171,0.120772,0.015517
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,provenance_label_gap,heldout_combined_catalog_gap,6,6,0.666667,0.600716,0.728834,0.633152,0.517916,0.040609,0.06792,0.043039,0.113387,0.178559,0.125842,0.080887,0.052925,0.066524,0.035305,0.113068,0.183016
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,provenance_label_gap,heldout_combined_catalog_gap,7,6,0.5,0.606637,0.565155,0.646404,0.551757,0.046933,0.069433,0.044255,0.111871,0.178559,0.125842,0.077917,0.050676,0.06541,0.036255,0.121135,0.01162
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,provenance_label_gap,heldout_combined_catalog_gap,8,6,0.5,0.591122,0.564071,0.640883,0.543455,0.044358,0.071329,0.042156,0.115943,0.178559,0.125842,0.079058,0.047851,0.067443,0.034667,0.118933,0.179131
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,provenance_label_gap,heldout_combined_catalog_gap,9,6,0.666667,0.603511,0.730108,0.636073,0.529637,0.042477,0.069135,0.040084,0.111173,0.178559,0.125842,0.078892,0.051664,0.070309,0.034153,0.11437,0.014187
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,combined_catalog_gap,heldout_combined_catalog_gap,0,6,0.666667,0.597819,0.725704,0.638275,0.528112,0.056764,0.080701,0.050179,0.113485,0.178559,0.123603,0.074228,0.052481,0.063057,0.036335,0.142379,0.019446
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,combined_catalog_gap,heldout_combined_catalog_gap,1,6,0.5,0.59675,0.559985,0.645672,0.529513,0.06136,0.074269,0.051954,0.119815,0.178559,0.123603,0.067657,0.054225,0.066023,0.036713,0.143039,0.183199
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,combined_catalog_gap,heldout_combined_catalog_gap,2,6,0.333333,0.593934,0.391983,0.635365,0.534391,0.061608,0.082053,0.050305,0.114398,0.178559,0.123603,0.063501,0.054103,0.065329,0.033689,0.1483,0.015577
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,combined_catalog_gap,heldout_combined_catalog_gap,3,6,0.666667,0.593699,0.726976,0.655911,0.513277,0.063496,0.074614,0.043029,0.11541,0.178559,0.123603,0.071761,0.060561,0.065457,0.039383,0.140971,0.014442
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,combined_catalog_gap,heldout_combined_catalog_gap,4,6,0.833333,0.591538,0.89221,0.630244,0.536098,0.058716,0.079639,0.044517,0.115008,0.178559,0.123603,0.06956,0.060295,0.061688,0.036831,0.140704,0.0
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,combined_catalog_gap,heldout_combined_catalog_gap,5,6,0.666667,0.586098,0.723687,0.637403,0.517982,0.065307,0.080489,0.04521,0.11763,0.178559,0.123603,0.071436,0.060135,0.067115,0.035605,0.148278,0.0
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,combined_catalog_gap,heldout_combined_catalog_gap,6,6,0.833333,0.587015,0.892691,0.645941,0.536875,0.070027,0.072894,0.054281,0.115184,0.178559,0.123603,0.067699,0.055626,0.070213,0.038746,0.151838,0.0
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,combined_catalog_gap,heldout_combined_catalog_gap,7,6,0.833333,0.600368,0.890524,0.632141,0.526501,0.062413,0.082886,0.049558,0.111201,0.178559,0.123603,0.073025,0.054158,0.064935,0.03876,0.149357,0.01857
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,combined_catalog_gap,heldout_combined_catalog_gap,8,6,0.666667,0.595729,0.726353,0.641216,0.529478,0.063434,0.071113,0.045151,0.122659,0.178559,0.123603,0.072914,0.056315,0.069387,0.038142,0.139345,0.0
minus_label_quality_model,bridge_data_mobile_manipulation,BridgeData,combined_catalog_gap,heldout_combined_catalog_gap,9,6,0.166667,0.587071,0.226609,0.641659,0.526604,0.058833,0.079902,0.040102,0.120586,0.178559,0.123603,0.071327,0.0503,0.069289,0.03451,0.13881,0.515342
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,nominal_metadata,heldout_combined_catalog_gap,0,6,0.5,0.627733,0.579609,0.631232,0.546768,0.006447,0.03656,0.020111,0.113022,0.178559,0.112615,0.031052,0.047073,0.056878,0.028153,0.043922,0.173683
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,nominal_metadata,heldout_combined_catalog_gap,1,6,0.666667,0.627786,0.746932,0.638144,0.536507,0.0,0.034566,0.023494,0.11393,0.178559,0.112615,0.035028,0.050651,0.053018,0.031334,0.037671,0.0
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,nominal_metadata,heldout_combined_catalog_gap,2,6,0.833333,0.630397,0.91337,0.644109,0.538991,0.004852,0.042929,0.020127,0.112326,0.178559,0.112615,0.033036,0.043469,0.050697,0.03325,0.047112,0.0
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,nominal_metadata,heldout_combined_catalog_gap,3,6,0.833333,0.61648,0.914075,0.649987,0.548653,0.010633,0.037929,0.023042,0.116113,0.178559,0.112615,0.033305,0.042988,0.054976,0.03454,0.050601,0.0
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,nominal_metadata,heldout_combined_catalog_gap,4,6,0.666667,0.625535,0.74251,0.622134,0.528486,0.006844,0.045198,0.021195,0.111305,0.178559,0.112615,0.03251,0.04794,0.051476,0.032341,0.051341,0.010507
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,nominal_metadata,heldout_combined_catalog_gap,5,6,0.666667,0.625951,0.745084,0.63788,0.532178,0.016282,0.03273,0.018941,0.114548,0.178559,0.112615,0.031167,0.047082,0.047618,0.032347,0.0503,0.17574
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,nominal_metadata,heldout_combined_catalog_gap,6,6,0.5,0.629785,0.583048,0.660085,0.545916,0.009692,0.032044,0.022265,0.113671,0.178559,0.112615,0.030987,0.043479,0.053973,0.033012,0.044857,0.0
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,nominal_metadata,heldout_combined_catalog_gap,7,6,0.833333,0.624118,0.912003,0.629404,0.545267,0.009286,0.039776,0.021394,0.109677,0.178559,0.112615,0.027431,0.046719,0.050495,0.028706,0.049815,0.0
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,nominal_metadata,heldout_combined_catalog_gap,8,6,0.166667,0.640068,0.248508,0.664377,0.548719,0.008114,0.042031,0.026449,0.113009,0.178559,0.112615,0.037492,0.044612,0.053224,0.02847,0.052862,0.171303
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,nominal_metadata,heldout_combined_catalog_gap,9,6,0.833333,0.619212,0.910699,0.649188,0.53037,0.018305,0.039633,0.029133,0.120383,0.178559,0.112615,0.029001,0.042899,0.053105,0.028331,0.062596,0.0
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,contact_transition_gap,heldout_combined_catalog_gap,0,6,0.666667,0.612803,0.736318,0.639867,0.519281,0.029498,0.065132,0.027867,0.114235,0.178559,0.114168,0.040086,0.049644,0.053291,0.034194,0.09228,0.263682
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,contact_transition_gap,heldout_combined_catalog_gap,1,6,0.5,0.611551,0.570788,0.633321,0.54173,0.033515,0.062685,0.025232,0.110742,0.178559,0.114168,0.038175,0.047556,0.055375,0.027992,0.093145,0.176924
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,contact_transition_gap,heldout_combined_catalog_gap,2,6,0.333333,0.601578,0.404978,0.649163,0.526695,0.032675,0.061954,0.029297,0.109576,0.178559,0.114168,0.03667,0.047193,0.060393,0.033723,0.093789,0.595022
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,contact_transition_gap,heldout_combined_catalog_gap,3,6,0.666667,0.614091,0.739028,0.642234,0.540721,0.022668,0.066276,0.031405,0.115651,0.178559,0.114168,0.034536,0.046269,0.055793,0.031332,0.088077,0.008977
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,contact_transition_gap,heldout_combined_catalog_gap,4,6,0.833333,0.602275,0.904644,0.641859,0.527835,0.031493,0.055791,0.032026,0.116192,0.178559,0.114168,0.039485,0.042338,0.054827,0.034967,0.089349,0.0
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,contact_transition_gap,heldout_combined_catalog_gap,5,6,0.5,0.609892,0.573006,0.651007,0.542899,0.028864,0.062849,0.027226,0.1233,0.178559,0.114168,0.035627,0.046164,0.055431,0.035428,0.089614,0.342868
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,contact_transition_gap,heldout_combined_catalog_gap,6,6,0.333333,0.609336,0.404228,0.635232,0.522733,0.022234,0.061593,0.032884,0.11198,0.178559,0.114168,0.035305,0.048989,0.059305,0.031724,0.08487,0.511806
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,contact_transition_gap,heldout_combined_catalog_gap,7,6,0.5,0.609667,0.569724,0.646073,0.528602,0.031642,0.068369,0.030532,0.113575,0.178559,0.114168,0.043205,0.053409,0.056987,0.034866,0.098185,0.176068
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,contact_transition_gap,heldout_combined_catalog_gap,8,6,0.833333,0.608332,0.906019,0.646438,0.518603,0.027349,0.053743,0.024352,0.120437,0.178559,0.114168,0.036698,0.044995,0.052725,0.037433,0.079832,0.010771
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,contact_transition_gap,heldout_combined_catalog_gap,9,6,0.5,0.604526,0.573451,0.65107,0.516606,0.021173,0.053769,0.033855,0.11018,0.178559,0.114168,0.038086,0.049711,0.052624,0.027076,0.078427,0.341258
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,force_tactile_gap,heldout_combined_catalog_gap,0,6,0.833333,0.608779,0.902377,0.637591,0.517957,0.030555,0.062037,0.033654,0.114732,0.178559,0.115093,0.037807,0.04976,0.062694,0.033506,0.093909,0.0
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,force_tactile_gap,heldout_combined_catalog_gap,1,6,0.666667,0.602062,0.735183,0.647234,0.520763,0.033227,0.067574,0.036514,0.116136,0.178559,0.115093,0.041952,0.052625,0.05776,0.031737,0.102164,0.015716
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,force_tactile_gap,heldout_combined_catalog_gap,2,6,1.0,0.609387,1.0,0.641137,0.531776,0.030269,0.059506,0.031689,0.117473,0.178559,0.115093,0.043566,0.054833,0.054285,0.033532,0.090744,0.0
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,force_tactile_gap,heldout_combined_catalog_gap,3,6,1.0,0.60655,1.0,0.645136,0.538579,0.03529,0.062789,0.035169,0.113552,0.178559,0.115093,0.042759,0.049675,0.057503,0.035002,0.099967,0.0
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,force_tactile_gap,heldout_combined_catalog_gap,4,6,0.666667,0.605778,0.736318,0.638222,0.5349,0.032969,0.062902,0.032462,0.11648,0.178559,0.115093,0.040205,0.050859,0.05374,0.03294,0.096377,0.180595
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,force_tactile_gap,heldout_combined_catalog_gap,5,6,0.5,0.600994,0.567278,0.636437,0.526679,0.038947,0.064213,0.039006,0.114327,0.178559,0.115093,0.042791,0.046554,0.056795,0.033014,0.106609,0.0
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,force_tactile_gap,heldout_combined_catalog_gap,6,6,0.5,0.604758,0.569795,0.643123,0.528284,0.03336,0.062506,0.033201,0.116543,0.178559,0.115093,0.037929,0.051542,0.052711,0.032548,0.09684,0.178934
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,force_tactile_gap,heldout_combined_catalog_gap,7,6,0.0,0.598889,0.069198,0.637865,0.529829,0.030664,0.060305,0.036418,0.117451,0.178559,0.115093,0.046121,0.051384,0.055541,0.030752,0.094102,0.678025
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,force_tactile_gap,heldout_combined_catalog_gap,8,6,0.666667,0.601098,0.736405,0.636223,0.529553,0.032433,0.05772,0.033016,0.114665,0.178559,0.115093,0.042967,0.050916,0.052976,0.036695,0.092231,0.0
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,force_tactile_gap,heldout_combined_catalog_gap,9,6,0.5,0.600683,0.567244,0.639104,0.517909,0.030483,0.073536,0.034434,0.115986,0.178559,0.115093,0.040909,0.051393,0.059666,0.030758,0.102852,0.351208
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,recovery_gap,heldout_combined_catalog_gap,0,6,0.666667,0.596495,0.736322,0.639107,0.532376,0.031242,0.062348,0.030932,0.118229,0.178559,0.1156,0.046683,0.049185,0.055299,0.033531,0.093469,0.263678
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,recovery_gap,heldout_combined_catalog_gap,1,6,0.666667,0.609096,0.735348,0.653899,0.525713,0.033328,0.073268,0.039001,0.111981,0.178559,0.1156,0.044518,0.052332,0.053368,0.031756,0.10778,0.010747
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,recovery_gap,heldout_combined_catalog_gap,2,6,0.333333,0.599129,0.399739,0.637681,0.520655,0.040525,0.065599,0.035948,0.113019,0.178559,0.1156,0.044426,0.056622,0.056525,0.034244,0.107698,0.351427
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,recovery_gap,heldout_combined_catalog_gap,3,6,0.5,0.598563,0.567879,0.638135,0.545108,0.043335,0.066401,0.035473,0.116093,0.178559,0.1156,0.041667,0.050957,0.050528,0.035947,0.110872,0.178602
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,recovery_gap,heldout_combined_catalog_gap,4,6,0.5,0.60169,0.570371,0.652487,0.533452,0.036789,0.061524,0.033647,0.11509,0.178559,0.1156,0.044326,0.055809,0.052406,0.030531,0.099756,0.339578
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,recovery_gap,heldout_combined_catalog_gap,5,6,0.5,0.601727,0.567946,0.641168,0.539113,0.04038,0.0703,0.036675,0.111935,0.178559,0.1156,0.039149,0.052021,0.058385,0.031879,0.111442,0.177174
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,recovery_gap,heldout_combined_catalog_gap,6,6,0.666667,0.592714,0.738162,0.648161,0.552744,0.037491,0.062099,0.034447,0.115265,0.178559,0.1156,0.038041,0.050248,0.05923,0.035399,0.101289,0.009011
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,recovery_gap,heldout_combined_catalog_gap,7,6,0.333333,0.596663,0.40418,0.659892,0.53403,0.033777,0.066636,0.035378,0.117421,0.178559,0.1156,0.042433,0.056197,0.051998,0.031553,0.101443,0.342548
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,recovery_gap,heldout_combined_catalog_gap,8,6,0.333333,0.596936,0.400114,0.633631,0.524353,0.037662,0.066957,0.036236,0.115819,0.178559,0.1156,0.041859,0.046908,0.053642,0.031848,0.105998,0.346662
minus_label_quality_model,open_x_embodiment_rtx,Open X-Embodiment,recovery_gap,heldout_combined_catalog_gap,9,6,1.0,0.604855,1.0,0.645922,0.528239,0.036859,0.070496,0.034171,0.113124,0.178559,0.1156,0.040139,0.059267,0.056782,0.034087,0.106817,0.0
